port_id,location,date,congestion_level,queue_time_hours
8,Busan,2025-05-30,0.6518,14.87
8,Busan,2025-05-31,0.6002,0.05
8,Busan,2025-06-01,0.6098,3.47
8,Busan,2025-06-02,0.486,2.38
8,Busan,2025-06-03,0.5102,0.27
8,Busan,2025-06-04,0.4238,4.66
8,Busan,2025-06-05,0.4486,1.24
8,Busan,2025-06-06,0.4367,5.27
8,Busan,2025-06-07,0.4502,5.05
8,Busan,2025-06-08,0.3639,0.79
8,Busan,2025-06-09,0.3776,3.58
8,Busan,2025-06-10,0.4164,22.26
8,Busan,2025-06-11,0.4266,6.53
8,Busan,2025-06-12,0.2979,0.74
8,Busan,2025-06-13,0.3222,8.76
8,Busan,2025-06-14,0.2843,0.82
8,Busan,2025-06-15,0.2291,0.6
8,Busan,2025-06-16,0.2374,3.37
8,Busan,2025-06-17,0.2938,1.3
8,Busan,2025-06-18,0.391,4.85
8,Busan,2025-06-19,0.4195,4.75
8,Busan,2025-06-20,0.3997,0.27
8,Busan,2025-06-21,0.3931,1.22
8,Busan,2025-06-22,0.3871,8.54
8,Busan,2025-06-23,0.4741,4.85
8,Busan,2025-06-24,0.4572,1.33
8,Busan,2025-06-25,0.4778,8.12
8,Busan,2025-06-26,0.4628,16.91
8,Busan,2025-06-27,0.5079,0.62
8,Busan,2025-06-28,0.5394,1.0
8,Busan,2025-06-29,0.448,1.59
8,Busan,2025-06-30,0.4632,0.32
8,Busan,2025-07-01,0.4312,7.84
8,Busan,2025-07-02,0.4641,0.49
8,Busan,2025-07-03,0.4458,1.46
8,Busan,2025-07-04,0.4163,5.72
8,Busan,2025-07-05,0.3791,1.82
8,Busan,2025-07-06,0.3806,8.12
8,Busan,2025-07-07,0.4495,1.26
8,Busan,2025-07-08,0.3921,7.1
8,Busan,2025-07-09,0.3499,1.78
8,Busan,2025-07-10,0.3104,7.91
8,Busan,2025-07-11,0.3081,8.0
8,Busan,2025-07-12,0.2843,3.44
8,Busan,2025-07-13,0.3116,4.09
8,Busan,2025-07-14,0.4086,2.16
8,Busan,2025-07-15,0.3632,1.15
8,Busan,2025-07-16,0.2542,5.21
8,Busan,2025-07-17,0.2794,1.03
8,Busan,2025-07-18,0.2192,1.38
8,Busan,2025-07-19,0.3113,5.47
8,Busan,2025-07-20,0.3071,5.8
8,Busan,2025-07-21,0.3604,14.95
8,Busan,2025-07-22,0.4172,3.45
8,Busan,2025-07-23,0.3894,8.94
8,Busan,2025-07-24,0.4036,1.06
8,Busan,2025-07-25,0.4467,1.12
8,Busan,2025-07-26,0.533,3.13
8,Busan,2025-07-27,0.6304,7.73
8,Busan,2025-07-28,0.6298,1.22
8,Busan,2025-07-29,0.6823,22.04
8,Busan,2025-07-30,0.5127,1.24
8,Busan,2025-07-31,0.4741,4.52
8,Busan,2025-08-01,0.5236,9.01
8,Busan,2025-08-02,0.4139,0.0
8,Busan,2025-08-03,0.5317,10.68
8,Busan,2025-08-04,0.635,1.88
8,Busan,2025-08-05,0.5754,0.25
8,Busan,2025-08-06,0.6739,11.17
8,Busan,2025-08-07,0.6786,1.44
8,Busan,2025-08-08,0.68,8.19
8,Busan,2025-08-09,0.6635,20.7
8,Busan,2025-08-10,0.5766,1.78
8,Busan,2025-08-11,0.5959,2.65
8,Busan,2025-08-12,0.514,5.2
8,Busan,2025-08-13,0.4908,2.78
8,Busan,2025-08-14,0.4766,0.85
8,Busan,2025-08-15,0.5008,7.88
8,Busan,2025-08-16,0.4784,6.08
8,Busan,2025-08-17,0.6006,6.31
8,Busan,2025-08-18,0.5102,7.86
8,Busan,2025-08-19,0.3792,5.18
8,Busan,2025-08-20,0.3195,6.21
8,Busan,2025-08-21,0.3186,3.95
8,Busan,2025-08-22,0.3249,5.25
8,Busan,2025-08-23,0.2395,2.0
8,Busan,2025-08-24,0.3637,0.65
8,Busan,2025-08-25,0.4308,17.39
8,Busan,2025-08-26,0.3976,0.95
8,Busan,2025-08-27,0.3329,2.37
8,Busan,2025-08-28,0.3153,6.83
8,Busan,2025-08-29,0.3154,10.37
8,Busan,2025-08-30,0.339,0.23
8,Busan,2025-08-31,0.2587,1.51
8,Busan,2025-09-01,0.2591,3.83
8,Busan,2025-09-02,0.3176,5.32
8,Busan,2025-09-03,0.2816,5.78
8,Busan,2025-09-04,0.3241,1.08
8,Busan,2025-09-05,0.3493,2.31
8,Busan,2025-09-06,0.3298,2.53
8,Busan,2025-09-07,0.2863,2.66
8,Busan,2025-09-08,0.3344,0.81
8,Busan,2025-09-09,0.3203,1.88
8,Busan,2025-09-10,0.1759,0.64
8,Busan,2025-09-11,0.2602,0.4
8,Busan,2025-09-12,0.317,4.29
8,Busan,2025-09-13,0.2313,1.75
8,Busan,2025-09-14,0.2307,6.66
8,Busan,2025-09-15,0.2608,2.77
8,Busan,2025-09-16,0.2105,4.03
8,Busan,2025-09-17,0.2625,2.09
8,Busan,2025-09-18,0.354,2.24
8,Busan,2025-09-19,0.3527,0.24
8,Busan,2025-09-20,0.3234,2.26
8,Busan,2025-09-21,0.2663,0.82
8,Busan,2025-09-22,0.1792,5.05
8,Busan,2025-09-23,0.2214,2.93
8,Busan,2025-09-24,0.3473,2.18
8,Busan,2025-09-25,0.3346,0.2
8,Busan,2025-09-26,0.352,3.06
8,Busan,2025-09-27,0.3441,0.63
8,Busan,2025-09-28,0.3106,0.19
8,Busan,2025-09-29,0.2829,9.27
8,Busan,2025-09-30,0.4409,1.53
8,Busan,2025-10-01,0.4544,1.8
8,Busan,2025-10-02,0.4737,0.94
8,Busan,2025-10-03,0.6208,5.18
8,Busan,2025-10-04,0.5968,8.36
8,Busan,2025-10-05,0.5128,26.43
8,Busan,2025-10-06,0.4644,10.86
8,Busan,2025-10-07,0.5623,15.51
8,Busan,2025-10-08,0.5811,3.26
8,Busan,2025-10-09,0.5438,1.22
8,Busan,2025-10-10,0.5141,11.82
8,Busan,2025-10-11,0.4736,8.87
8,Busan,2025-10-12,0.4789,3.2
8,Busan,2025-10-13,0.6097,5.82
8,Busan,2025-10-14,0.571,1.37
8,Busan,2025-10-15,0.4894,0.67
8,Busan,2025-10-16,0.3922,2.86
8,Busan,2025-10-17,0.4514,0.08
8,Busan,2025-10-18,0.5005,19.84
8,Busan,2025-10-19,0.5892,10.91
8,Busan,2025-10-20,0.7584,19.06
8,Busan,2025-10-21,0.6155,0.92
8,Busan,2025-10-22,0.582,4.9
8,Busan,2025-10-23,0.5271,8.76
8,Busan,2025-10-24,0.5209,2.51
8,Busan,2025-10-25,0.447,1.97
8,Busan,2025-10-26,0.4523,9.89
8,Busan,2025-10-27,0.4008,1.82
8,Busan,2025-10-28,0.4203,1.05
8,Busan,2025-10-29,0.4784,12.75
8,Busan,2025-10-30,0.4287,9.72
8,Busan,2025-10-31,0.5138,11.29
8,Busan,2025-11-01,0.4987,0.82
8,Busan,2025-11-02,0.5341,2.51
8,Busan,2025-11-03,0.5673,2.97
8,Busan,2025-11-04,0.4821,1.91
8,Busan,2025-11-05,0.4612,2.71
8,Busan,2025-11-06,0.4179,9.16
8,Busan,2025-11-07,0.4867,1.21
8,Busan,2025-11-08,0.4526,1.78
8,Busan,2025-11-09,0.5,6.64
8,Busan,2025-11-10,0.5495,3.51
8,Busan,2025-11-11,0.5341,1.29
8,Busan,2025-11-12,0.5233,0.89
8,Busan,2025-11-13,0.558,2.76
8,Busan,2025-11-14,0.5995,3.97
8,Busan,2025-11-15,0.6233,3.22
8,Busan,2025-11-16,0.525,2.41
8,Busan,2025-11-17,0.5078,4.7
8,Busan,2025-11-18,0.4857,4.44
8,Busan,2025-11-19,0.4499,3.5
8,Busan,2025-11-20,0.3781,0.1
8,Busan,2025-11-21,0.4763,9.61
8,Busan,2025-11-22,0.3891,2.78
8,Busan,2025-11-23,0.4396,9.85
8,Busan,2025-11-24,0.5721,10.75
8,Busan,2025-11-25,0.5117,14.59
8,Busan,2025-11-26,0.3558,0.8
8,Busan,2025-11-27,0.3229,2.68
8,Busan,2025-11-28,0.3064,3.1
8,Busan,2025-11-29,0.2237,1.37
8,Busan,2025-11-30,0.2604,0.81
8,Busan,2025-12-01,0.334,1.23
8,Busan,2025-12-02,0.3602,11.99
8,Busan,2025-12-03,0.2997,0.47
8,Busan,2025-12-04,0.367,4.86
8,Busan,2025-12-05,0.352,1.07
8,Busan,2025-12-06,0.2851,0.72
8,Busan,2025-12-07,0.224,2.28
8,Busan,2025-12-08,0.231,0.95
8,Busan,2025-12-09,0.2483,8.27
8,Busan,2025-12-10,0.1938,0.09
8,Busan,2025-12-11,0.1602,11.52
8,Busan,2025-12-12,0.3046,3.43
8,Busan,2025-12-13,0.2679,1.68
8,Busan,2025-12-14,0.327,12.87
8,Busan,2025-12-15,0.3712,0.89
8,Busan,2025-12-16,0.4223,21.31
8,Busan,2025-12-17,0.4227,5.51
8,Busan,2025-12-18,0.4111,1.94
8,Busan,2025-12-19,0.4105,9.27
8,Busan,2025-12-20,0.3521,0.1
8,Busan,2025-12-21,0.3635,0.03
8,Busan,2025-12-22,0.3656,2.78
8,Busan,2025-12-23,0.2433,0.58
8,Busan,2025-12-24,0.2733,2.38
8,Busan,2025-12-25,0.2725,0.25
8,Busan,2025-12-26,0.331,0.43
8,Busan,2025-12-27,0.3297,1.4
8,Busan,2025-12-28,0.3756,21.28
8,Busan,2025-12-29,0.436,0.79
8,Busan,2025-12-30,0.4145,0.2
8,Busan,2025-12-31,0.4271,4.1
9,Hong_Kong,2023-01-01,0.6299,15.75
9,Hong_Kong,2023-01-02,0.7093,4.92
9,Hong_Kong,2023-01-03,0.6505,2.4
9,Hong_Kong,2023-01-04,0.5661,1.8
9,Hong_Kong,2023-01-05,0.6067,9.71
9,Hong_Kong,2023-01-06,0.6403,3.71
9,Hong_Kong,2023-01-07,0.7497,45.62
9,Hong_Kong,2023-01-08,0.6492,6.8
9,Hong_Kong,2023-01-09,0.7405,5.44
9,Hong_Kong,2023-01-10,0.6665,10.33
9,Hong_Kong,2023-01-11,0.6728,0.56
9,Hong_Kong,2023-01-12,0.7055,0.96
9,Hong_Kong,2023-01-13,0.7246,2.52
9,Hong_Kong,2023-01-14,0.7175,1.0
9,Hong_Kong,2023-01-15,0.6972,16.52
9,Hong_Kong,2023-01-16,0.7297,1.44
9,Hong_Kong,2023-01-17,0.6424,10.87
9,Hong_Kong,2023-01-18,0.5836,2.75
9,Hong_Kong,2023-01-19,0.5853,0.21
9,Hong_Kong,2023-01-20,0.6223,61.03
9,Hong_Kong,2023-01-21,0.6152,6.21
9,Hong_Kong,2023-01-22,0.5505,2.49
9,Hong_Kong,2023-01-23,0.6565,32.75
9,Hong_Kong,2023-01-24,0.67,9.62
9,Hong_Kong,2023-01-25,0.6797,3.5
9,Hong_Kong,2023-01-26,0.674,1.67
9,Hong_Kong,2023-01-27,0.6346,28.51
9,Hong_Kong,2023-01-28,0.5337,0.92
9,Hong_Kong,2023-01-29,0.5472,0.43
9,Hong_Kong,2023-01-30,0.5559,5.44
9,Hong_Kong,2023-01-31,0.5278,0.14
9,Hong_Kong,2023-02-01,0.5792,0.37
9,Hong_Kong,2023-02-02,0.5722,16.46
9,Hong_Kong,2023-02-03,0.6464,2.71
9,Hong_Kong,2023-02-04,0.6032,7.5
9,Hong_Kong,2023-02-05,0.5845,5.44
9,Hong_Kong,2023-02-06,0.6199,12.7
9,Hong_Kong,2023-02-07,0.5108,5.22
9,Hong_Kong,2023-02-08,0.4762,13.94
9,Hong_Kong,2023-02-09,0.574,8.59
9,Hong_Kong,2023-02-10,0.5687,0.83
9,Hong_Kong,2023-02-11,0.5836,0.66
9,Hong_Kong,2023-02-12,0.5426,1.01
9,Hong_Kong,2023-02-13,0.5475,11.99
9,Hong_Kong,2023-02-14,0.5685,37.44
9,Hong_Kong,2023-02-15,0.5025,9.37
9,Hong_Kong,2023-02-16,0.563,4.64
9,Hong_Kong,2023-02-17,0.6423,3.68
9,Hong_Kong,2023-02-18,0.6742,8.84
9,Hong_Kong,2023-02-19,0.5398,3.71
9,Hong_Kong,2023-02-20,0.5901,6.54
9,Hong_Kong,2023-02-21,0.7055,0.99
9,Hong_Kong,2023-02-22,0.5826,4.5
9,Hong_Kong,2023-02-23,0.6825,26.29
9,Hong_Kong,2023-02-24,0.5537,10.37
9,Hong_Kong,2023-02-25,0.5948,3.81
9,Hong_Kong,2023-02-26,0.498,10.35
9,Hong_Kong,2023-02-27,0.5631,7.16
9,Hong_Kong,2023-02-28,0.6361,18.35
9,Hong_Kong,2023-03-01,0.556,4.09
9,Hong_Kong,2023-03-02,0.6904,5.39
9,Hong_Kong,2023-03-03,0.6434,10.56
9,Hong_Kong,2023-03-04,0.6609,4.46
9,Hong_Kong,2023-03-05,0.5921,5.66
9,Hong_Kong,2023-03-06,0.7089,18.46
9,Hong_Kong,2023-03-07,0.8008,1.04
9,Hong_Kong,2023-03-08,0.7549,11.72
9,Hong_Kong,2023-03-09,0.8311,41.42
9,Hong_Kong,2023-03-10,0.8511,65.05
9,Hong_Kong,2023-03-11,0.8049,26.02
9,Hong_Kong,2023-03-12,0.7165,5.78
9,Hong_Kong,2023-03-13,0.6981,19.28
9,Hong_Kong,2023-03-14,0.7427,7.55
9,Hong_Kong,2023-03-15,0.6809,15.22
9,Hong_Kong,2023-03-16,0.7136,4.01
9,Hong_Kong,2023-03-17,0.7121,4.48
9,Hong_Kong,2023-03-18,0.7948,3.65
9,Hong_Kong,2023-03-19,0.7329,2.62
9,Hong_Kong,2023-03-20,0.66,6.41
9,Hong_Kong,2023-03-21,0.5782,2.4
9,Hong_Kong,2023-03-22,0.6111,12.33
9,Hong_Kong,2023-03-23,0.6084,4.98
9,Hong_Kong,2023-03-24,0.6401,3.2
9,Hong_Kong,2023-03-25,0.6771,21.44
9,Hong_Kong,2023-03-26,0.5976,5.63
9,Hong_Kong,2023-03-27,0.5996,1.95
9,Hong_Kong,2023-03-28,0.5753,1.92
9,Hong_Kong,2023-03-29,0.589,6.47
9,Hong_Kong,2023-03-30,0.5398,0.84
9,Hong_Kong,2023-03-31,0.5507,6.01
9,Hong_Kong,2023-04-01,0.5261,12.28
9,Hong_Kong,2023-04-02,0.4431,13.42
9,Hong_Kong,2023-04-03,0.4725,0.84
9,Hong_Kong,2023-04-04,0.514,0.74
9,Hong_Kong,2023-04-05,0.4565,5.75
9,Hong_Kong,2023-04-06,0.3873,9.91
9,Hong_Kong,2023-04-07,0.4229,1.0
9,Hong_Kong,2023-04-08,0.4037,7.24
9,Hong_Kong,2023-04-09,0.3146,12.26
9,Hong_Kong,2023-04-10,0.2746,0.79
9,Hong_Kong,2023-04-11,0.3718,0.12
9,Hong_Kong,2023-04-12,0.3538,5.82
9,Hong_Kong,2023-04-13,0.4358,3.59
9,Hong_Kong,2023-04-14,0.5228,3.15
9,Hong_Kong,2023-04-15,0.6318,3.62
9,Hong_Kong,2023-04-16,0.6443,14.34
9,Hong_Kong,2023-04-17,0.6414,4.22
9,Hong_Kong,2023-04-18,0.6763,15.64
9,Hong_Kong,2023-04-19,0.5383,0.87
9,Hong_Kong,2023-04-20,0.6025,8.35
9,Hong_Kong,2023-04-21,0.7425,3.14
9,Hong_Kong,2023-04-22,0.655,4.94
9,Hong_Kong,2023-04-23,0.6344,5.95
9,Hong_Kong,2023-04-24,0.6773,0.45
9,Hong_Kong,2023-04-25,0.6464,4.07
9,Hong_Kong,2023-04-26,0.6349,0.81
9,Hong_Kong,2023-04-27,0.5837,19.23
9,Hong_Kong,2023-04-28,0.5793,19.88
9,Hong_Kong,2023-04-29,0.7579,2.42
9,Hong_Kong,2023-04-30,0.7476,7.14
9,Hong_Kong,2023-05-01,0.6163,17.07
9,Hong_Kong,2023-05-02,0.581,0.21
9,Hong_Kong,2023-05-03,0.5585,4.26
9,Hong_Kong,2023-05-04,0.6625,6.41
9,Hong_Kong,2023-05-05,0.7742,4.31
9,Hong_Kong,2023-05-06,0.7609,12.1
9,Hong_Kong,2023-05-07,0.6743,19.7
9,Hong_Kong,2023-05-08,0.7201,5.45
9,Hong_Kong,2023-05-09,0.6539,19.67
9,Hong_Kong,2023-05-10,0.6668,5.81
9,Hong_Kong,2023-05-11,0.7193,12.99
9,Hong_Kong,2023-05-12,0.7008,7.71
9,Hong_Kong,2023-05-13,0.7016,4.42
9,Hong_Kong,2023-05-14,0.7362,6.04
9,Hong_Kong,2023-05-15,0.7915,15.85
9,Hong_Kong,2023-05-16,0.6707,7.54
9,Hong_Kong,2023-05-17,0.66,17.94
9,Hong_Kong,2023-05-18,0.477,6.87
9,Hong_Kong,2023-05-19,0.5418,5.84
9,Hong_Kong,2023-05-20,0.6011,2.49
9,Hong_Kong,2023-05-21,0.6288,18.17
9,Hong_Kong,2023-05-22,0.6864,16.1
9,Hong_Kong,2023-05-23,0.6954,1.1
9,Hong_Kong,2023-05-24,0.7204,0.97
9,Hong_Kong,2023-05-25,0.6537,16.87
9,Hong_Kong,2023-05-26,0.6401,9.78
9,Hong_Kong,2023-05-27,0.6443,9.78
9,Hong_Kong,2023-05-28,0.7156,10.48
9,Hong_Kong,2023-05-29,0.775,4.55
9,Hong_Kong,2023-05-30,0.7985,2.37
9,Hong_Kong,2023-05-31,0.7583,20.14
9,Hong_Kong,2023-06-01,0.7469,1.95
9,Hong_Kong,2023-06-02,0.7564,28.41
9,Hong_Kong,2023-06-03,0.664,23.42
9,Hong_Kong,2023-06-04,0.6762,15.0
9,Hong_Kong,2023-06-05,0.6982,0.84
9,Hong_Kong,2023-06-06,0.7408,1.25
9,Hong_Kong,2023-06-07,0.6351,0.65
9,Hong_Kong,2023-06-08,0.6037,14.8
9,Hong_Kong,2023-06-09,0.524,6.7
9,Hong_Kong,2023-06-10,0.5584,0.5
9,Hong_Kong,2023-06-11,0.6139,9.01
9,Hong_Kong,2023-06-12,0.6769,10.82
9,Hong_Kong,2023-06-13,0.7875,13.67
9,Hong_Kong,2023-06-14,0.7998,22.64
9,Hong_Kong,2023-06-15,0.725,12.08
9,Hong_Kong,2023-06-16,0.8148,21.79
9,Hong_Kong,2023-06-17,0.9143,32.02
9,Hong_Kong,2023-06-18,0.9194,100.37
9,Hong_Kong,2023-06-19,0.8787,27.21
9,Hong_Kong,2023-06-20,0.8082,85.97
9,Hong_Kong,2023-06-21,0.8063,10.81
9,Hong_Kong,2023-06-22,0.7592,5.13
9,Hong_Kong,2023-06-23,0.8371,23.46
9,Hong_Kong,2023-06-24,0.7967,4.93
9,Hong_Kong,2023-06-25,0.826,8.74
9,Hong_Kong,2023-06-26,0.8825,12.18
9,Hong_Kong,2023-06-27,0.7672,8.76
9,Hong_Kong,2023-06-28,0.7439,14.15
9,Hong_Kong,2023-06-29,0.7908,23.56
9,Hong_Kong,2023-06-30,0.7912,28.4
9,Hong_Kong,2023-07-01,0.7907,62.03
9,Hong_Kong,2023-07-02,0.7798,5.49
9,Hong_Kong,2023-07-03,0.7499,52.6
9,Hong_Kong,2023-07-04,0.8374,16.4
9,Hong_Kong,2023-07-05,0.7656,24.8
9,Hong_Kong,2023-07-06,0.6918,8.31
9,Hong_Kong,2023-07-07,0.7758,7.07
9,Hong_Kong,2023-07-08,0.7238,0.72
9,Hong_Kong,2023-07-09,0.7152,0.17
9,Hong_Kong,2023-07-10,0.7687,12.89
9,Hong_Kong,2023-07-11,0.8114,7.53
9,Hong_Kong,2023-07-12,0.6619,17.36
9,Hong_Kong,2023-07-13,0.6476,12.37
9,Hong_Kong,2023-07-14,0.6558,3.24
9,Hong_Kong,2023-07-15,0.6484,2.45
9,Hong_Kong,2023-07-16,0.6908,7.33
9,Hong_Kong,2023-07-17,0.8104,3.08
9,Hong_Kong,2023-07-18,0.799,4.39
9,Hong_Kong,2023-07-19,0.7305,30.84
9,Hong_Kong,2023-07-20,0.7304,4.82
9,Hong_Kong,2023-07-21,0.7813,11.1
9,Hong_Kong,2023-07-22,0.7782,13.58
9,Hong_Kong,2023-07-23,0.8222,0.1
9,Hong_Kong,2023-07-24,0.7967,33.5
9,Hong_Kong,2023-07-25,0.7377,17.55
9,Hong_Kong,2023-07-26,0.7335,23.4
9,Hong_Kong,2023-07-27,0.7885,21.63
9,Hong_Kong,2023-07-28,0.9013,102.48
9,Hong_Kong,2023-07-29,0.8993,5.49
9,Hong_Kong,2023-07-30,0.8848,63.3
9,Hong_Kong,2023-07-31,0.8357,18.17
9,Hong_Kong,2023-08-01,0.8529,25.58
9,Hong_Kong,2023-08-02,0.7567,3.72
9,Hong_Kong,2023-08-03,0.8045,33.04
9,Hong_Kong,2023-08-04,0.8222,3.68
9,Hong_Kong,2023-08-05,0.8059,2.52
9,Hong_Kong,2023-08-06,0.8614,26.62
9,Hong_Kong,2023-08-07,0.8804,50.31
9,Hong_Kong,2023-08-08,0.8271,3.42
9,Hong_Kong,2023-08-09,0.8186,3.48
9,Hong_Kong,2023-08-10,0.7435,3.49
9,Hong_Kong,2023-08-11,0.773,20.42
9,Hong_Kong,2023-08-12,0.7446,52.69
9,Hong_Kong,2023-08-13,0.6889,4.68
9,Hong_Kong,2023-08-14,0.864,5.97
9,Hong_Kong,2023-08-15,0.8231,8.08
9,Hong_Kong,2023-08-16,0.7633,8.3
9,Hong_Kong,2023-08-17,0.6443,4.17
9,Hong_Kong,2023-08-18,0.6265,10.94
9,Hong_Kong,2023-08-19,0.6707,6.78
9,Hong_Kong,2023-08-20,0.5718,2.54
9,Hong_Kong,2023-08-21,0.5482,10.03
9,Hong_Kong,2023-08-22,0.6149,3.13
9,Hong_Kong,2023-08-23,0.5931,3.09
9,Hong_Kong,2023-08-24,0.5672,7.42
9,Hong_Kong,2023-08-25,0.6075,6.31
9,Hong_Kong,2023-08-26,0.6802,20.6
9,Hong_Kong,2023-08-27,0.6153,0.09
9,Hong_Kong,2023-08-28,0.7727,26.01
9,Hong_Kong,2023-08-29,0.759,14.14
9,Hong_Kong,2023-08-30,0.7388,0.43
9,Hong_Kong,2023-08-31,0.762,23.71
9,Hong_Kong,2023-09-01,0.6444,32.49
9,Hong_Kong,2023-09-02,0.6579,12.18
9,Hong_Kong,2023-09-03,0.664,5.64
9,Hong_Kong,2023-09-04,0.8075,12.86
9,Hong_Kong,2023-09-05,0.9221,1.13
9,Hong_Kong,2023-09-06,0.8959,9.12
9,Hong_Kong,2023-09-07,0.8692,53.98
9,Hong_Kong,2023-09-08,0.8583,12.08
9,Hong_Kong,2023-09-09,0.8267,17.73
9,Hong_Kong,2023-09-10,0.7779,16.08
9,Hong_Kong,2023-09-11,0.8583,5.53
9,Hong_Kong,2023-09-12,0.9119,0.62
9,Hong_Kong,2023-09-13,0.9499,59.07
9,Hong_Kong,2023-09-14,0.9879,18.76
9,Hong_Kong,2023-09-15,1.0,123.36
9,Hong_Kong,2023-09-16,1.0,19.9
9,Hong_Kong,2023-09-17,0.9968,71.51
9,Hong_Kong,2023-09-18,0.9022,3.95
9,Hong_Kong,2023-09-19,0.8513,14.89
9,Hong_Kong,2023-09-20,0.7879,113.14
9,Hong_Kong,2023-09-21,0.7605,8.5
9,Hong_Kong,2023-09-22,0.7638,19.23
9,Hong_Kong,2023-09-23,0.783,1.37
9,Hong_Kong,2023-09-24,0.7367,15.51
9,Hong_Kong,2023-09-25,0.6242,12.83
9,Hong_Kong,2023-09-26,0.6424,10.32
9,Hong_Kong,2023-09-27,0.6233,23.91
9,Hong_Kong,2023-09-28,0.6505,8.44
9,Hong_Kong,2023-09-29,0.6056,4.33
9,Hong_Kong,2023-09-30,0.6333,0.02
9,Hong_Kong,2023-10-01,0.58,22.18
9,Hong_Kong,2023-10-02,0.5237,14.86
9,Hong_Kong,2023-10-03,0.5139,5.65
9,Hong_Kong,2023-10-04,0.4211,0.75
9,Hong_Kong,2023-10-05,0.4042,4.73
9,Hong_Kong,2023-10-06,0.4658,9.09
9,Hong_Kong,2023-10-07,0.4013,1.64
9,Hong_Kong,2023-10-08,0.445,3.03
9,Hong_Kong,2023-10-09,0.4224,1.94
9,Hong_Kong,2023-10-10,0.3873,1.85
9,Hong_Kong,2023-10-11,0.3499,0.95
9,Hong_Kong,2023-10-12,0.4177,1.42
9,Hong_Kong,2023-10-13,0.4825,1.73
9,Hong_Kong,2023-10-14,0.4686,4.14
9,Hong_Kong,2023-10-15,0.3554,2.67
9,Hong_Kong,2023-10-16,0.4211,11.61
9,Hong_Kong,2023-10-17,0.3711,3.18
9,Hong_Kong,2023-10-18,0.323,1.31
9,Hong_Kong,2023-10-19,0.3938,1.68
9,Hong_Kong,2023-10-20,0.3974,1.89
9,Hong_Kong,2023-10-21,0.4259,6.72
9,Hong_Kong,2023-10-22,0.3924,0.68
9,Hong_Kong,2023-10-23,0.5111,0.48
9,Hong_Kong,2023-10-24,0.5542,1.79
9,Hong_Kong,2023-10-25,0.6208,9.67
9,Hong_Kong,2023-10-26,0.6903,9.72
9,Hong_Kong,2023-10-27,0.6209,6.78
9,Hong_Kong,2023-10-28,0.738,4.0
9,Hong_Kong,2023-10-29,0.5743,1.13
9,Hong_Kong,2023-10-30,0.583,2.02
9,Hong_Kong,2023-10-31,0.5596,0.26
9,Hong_Kong,2023-11-01,0.4607,3.29
9,Hong_Kong,2023-11-02,0.4477,9.5
9,Hong_Kong,2023-11-03,0.5538,12.96
9,Hong_Kong,2023-11-04,0.5678,1.41
9,Hong_Kong,2023-11-05,0.4762,4.78
9,Hong_Kong,2023-11-06,0.5122,5.54
9,Hong_Kong,2023-11-07,0.579,2.08
9,Hong_Kong,2023-11-08,0.5345,8.91
9,Hong_Kong,2023-11-09,0.5199,7.44
9,Hong_Kong,2023-11-10,0.5879,14.37
9,Hong_Kong,2023-11-11,0.6369,12.0
9,Hong_Kong,2023-11-12,0.6726,3.82
9,Hong_Kong,2023-11-13,0.6836,26.9
9,Hong_Kong,2023-11-14,0.575,13.76
9,Hong_Kong,2023-11-15,0.595,4.06
9,Hong_Kong,2023-11-16,0.506,6.03
9,Hong_Kong,2023-11-17,0.5401,3.58
9,Hong_Kong,2023-11-18,0.4977,2.54
9,Hong_Kong,2023-11-19,0.4996,6.12
9,Hong_Kong,2023-11-20,0.6271,7.7
9,Hong_Kong,2023-11-21,0.6415,39.14
9,Hong_Kong,2023-11-22,0.7027,23.5
9,Hong_Kong,2023-11-23,0.6462,14.84
9,Hong_Kong,2023-11-24,0.6902,19.36
9,Hong_Kong,2023-11-25,0.6154,3.89
9,Hong_Kong,2023-11-26,0.6009,25.58
9,Hong_Kong,2023-11-27,0.6721,3.29
9,Hong_Kong,2023-11-28,0.5472,3.16
9,Hong_Kong,2023-11-29,0.5458,5.02
9,Hong_Kong,2023-11-30,0.583,6.4
9,Hong_Kong,2023-12-01,0.5882,15.05
9,Hong_Kong,2023-12-02,0.6393,1.85
9,Hong_Kong,2023-12-03,0.6291,1.59
9,Hong_Kong,2023-12-04,0.5814,2.9
9,Hong_Kong,2023-12-05,0.6028,3.63
9,Hong_Kong,2023-12-06,0.6072,0.95
9,Hong_Kong,2023-12-07,0.5974,2.1
9,Hong_Kong,2023-12-08,0.6254,2.25
9,Hong_Kong,2023-12-09,0.6673,1.69
9,Hong_Kong,2023-12-10,0.6591,5.32
9,Hong_Kong,2023-12-11,0.7289,17.85
9,Hong_Kong,2023-12-12,0.803,25.88
9,Hong_Kong,2023-12-13,0.8231,26.11
9,Hong_Kong,2023-12-14,0.7975,12.39
9,Hong_Kong,2023-12-15,0.8019,10.84
9,Hong_Kong,2023-12-16,0.7614,16.27
9,Hong_Kong,2023-12-17,0.7466,4.56
9,Hong_Kong,2023-12-18,0.7772,16.05
9,Hong_Kong,2023-12-19,0.7155,2.39
9,Hong_Kong,2023-12-20,0.6727,8.38
9,Hong_Kong,2023-12-21,0.612,11.02
9,Hong_Kong,2023-12-22,0.6859,9.53
9,Hong_Kong,2023-12-23,0.6904,0.44
