event_id,shipment_id,event_type,cause,severity,timestamp,duration_hours
4576,4815,supplier_failure,production_halt,medium,2024-09-09 12:09:43,11.14
4577,4815,transport_delay,road_closure,medium,2024-09-09 22:59:18,5.27
4578,4815,weather_disruption,severe_storm,medium,2024-09-10 07:36:37,14.88
4579,4815,supplier_failure,capacity_shortage,medium,2024-09-10 08:30:16,1.8
4580,4816,transport_delay,fuel_shortage,medium,2024-06-16 13:03:11,20.02
4581,4817,transport_delay,road_closure,high,2023-06-05 04:49:44,42.38
4582,4817,supplier_failure,quality_issue,high,2023-06-05 15:50:57,4.78
4583,4817,transport_delay,vehicle_breakdown,high,2023-06-05 17:01:53,44.53
4584,4817,transport_delay,road_closure,high,2023-06-06 17:37:48,112.07
4585,4817,transport_delay,border_delay,high,2023-06-07 20:13:46,21.78
4586,4819,transport_delay,border_delay,medium,2023-07-04 13:47:31,20.36
4587,4820,supplier_failure,quality_issue,high,2024-07-09 00:40:24,11.55
4588,4820,supplier_failure,capacity_shortage,high,2024-07-12 23:23:20,40.16
4589,4821,transport_delay,road_closure,high,2025-09-24 06:26:12,19.29
4590,4821,transport_delay,fuel_shortage,high,2025-09-24 22:45:23,52.11
4591,4823,supplier_failure,production_halt,medium,2023-06-20 00:22:37,12.64
4592,4823,supplier_failure,bankruptcy,medium,2023-06-20 10:58:18,10.1
4593,4824,supplier_failure,capacity_shortage,medium,2023-05-04 01:52:08,11.66
4594,4829,transport_delay,vehicle_breakdown,medium,2025-07-10 02:58:01,29.35
4595,4830,transport_delay,fuel_shortage,high,2025-07-04 02:41:35,32.97
4596,4830,transport_delay,vehicle_breakdown,high,2025-07-04 13:39:15,38.0
4597,4836,supplier_failure,quality_issue,high,2023-05-29 15:42:15,138.88
4598,4836,weather_disruption,blizzard,high,2023-05-30 03:47:53,43.08
4599,4836,supplier_failure,capacity_shortage,high,2023-05-30 05:25:55,43.19
4600,4837,transport_delay,road_closure,medium,2024-07-18 01:02:59,11.24
4601,4839,supplier_failure,quality_issue,medium,2023-11-01 10:48:40,11.58
4602,4839,port_congestion,high_demand,medium,2023-11-02 15:34:53,8.68
4603,4843,transport_delay,border_delay,medium,2023-08-04 23:12:12,14.12
4604,4844,supplier_failure,capacity_shortage,medium,2025-07-05 10:59:22,8.6
4605,4848,weather_disruption,flooding,high,2025-11-23 14:07:21,26.01
4606,4849,transport_delay,road_closure,high,2025-05-08 05:05:18,20.06
4607,4853,transport_delay,vehicle_breakdown,medium,2023-01-24 00:37:40,4.46
4608,4853,transport_delay,border_delay,medium,2023-01-25 05:41:22,7.13
4609,4855,transport_delay,road_closure,high,2023-05-26 12:35:52,66.61
4610,4859,supplier_failure,quality_issue,high,2023-09-02 09:28:45,47.03
4611,4860,transport_delay,fuel_shortage,medium,2023-07-09 13:05:45,7.98
4612,4860,transport_delay,vehicle_breakdown,medium,2023-07-09 21:57:59,9.14
4613,4860,port_congestion,labor_strike,medium,2023-07-10 15:31:38,21.93
4614,4863,supplier_failure,quality_issue,medium,2023-06-28 04:29:52,8.33
4615,4863,port_congestion,inspection_backlog,medium,2023-06-29 12:51:33,20.96
4616,4864,transport_delay,border_delay,medium,2023-08-26 08:30:41,13.02
4617,4867,transport_delay,border_delay,medium,2023-03-17 00:52:21,3.84
4618,4867,transport_delay,road_closure,medium,2023-03-18 12:34:14,12.8
4619,4867,port_congestion,high_demand,medium,2023-03-18 18:47:27,16.11
4620,4868,weather_disruption,fog,medium,2024-03-12 07:42:59,2.79
4621,4868,transport_delay,road_closure,medium,2024-03-13 18:14:20,7.03
4622,4870,port_congestion,high_demand,low,2023-08-24 06:32:54,14.52
4623,4870,transport_delay,fuel_shortage,low,2023-08-24 07:53:02,7.93
4624,4870,weather_disruption,flooding,low,2023-08-24 20:20:58,8.67
4625,4871,supplier_failure,production_halt,medium,2023-10-07 02:58:49,16.54
4626,4871,supplier_failure,capacity_shortage,medium,2023-10-07 08:34:08,4.87
4627,4872,port_congestion,high_demand,medium,2024-05-03 05:35:21,4.35
4628,4874,transport_delay,road_closure,medium,2025-10-30 01:55:35,14.1
4629,4875,transport_delay,road_closure,medium,2025-07-31 21:12:31,9.55
4630,4876,transport_delay,road_closure,medium,2024-07-08 21:40:35,13.32
4631,4878,port_congestion,labor_strike,high,2023-08-15 21:55:17,17.85
4632,4878,supplier_failure,production_halt,high,2023-08-16 21:09:09,27.14
4633,4878,supplier_failure,production_halt,high,2023-08-17 00:08:28,39.99
4634,4878,port_congestion,high_demand,high,2023-08-19 03:07:08,18.82
4635,4879,weather_disruption,blizzard,medium,2023-06-06 14:04:52,35.94
4636,4880,supplier_failure,bankruptcy,low,2023-06-06 10:52:23,2.62
4637,4881,port_congestion,high_demand,medium,2023-07-31 07:21:31,22.11
4638,4881,supplier_failure,capacity_shortage,medium,2023-08-01 03:59:27,6.55
4639,4881,port_congestion,labor_strike,medium,2023-08-02 02:47:19,15.98
4640,4883,transport_delay,fuel_shortage,high,2023-02-24 11:53:30,31.07
4641,4883,port_congestion,inspection_backlog,high,2023-02-25 00:10:03,23.57
4642,4888,supplier_failure,quality_issue,medium,2023-03-21 22:53:20,11.16
4643,4889,transport_delay,fuel_shortage,medium,2024-04-18 23:16:31,3.24
4644,4891,transport_delay,road_closure,medium,2023-03-17 10:33:31,21.77
4645,4894,transport_delay,road_closure,low,2025-01-17 13:26:29,3.96
4646,4894,transport_delay,road_closure,low,2025-01-17 22:48:36,7.77
4647,4896,transport_delay,road_closure,medium,2025-08-14 05:27:14,11.21
4648,4897,supplier_failure,bankruptcy,medium,2024-11-22 08:23:54,13.36
4649,4898,port_congestion,labor_strike,low,2024-10-20 03:20:49,5.61
4650,4898,port_congestion,inspection_backlog,low,2024-10-20 04:41:46,1.64
4651,4899,port_congestion,equipment_failure,high,2025-01-14 22:58:52,36.74
4652,4899,port_congestion,labor_strike,high,2025-01-15 01:59:57,30.17
4653,4899,transport_delay,border_delay,high,2025-01-17 11:02:54,84.35
4654,4900,port_congestion,labor_strike,high,2023-02-15 22:18:08,57.18
4655,4900,transport_delay,fuel_shortage,high,2023-02-16 14:59:41,19.17
4656,4900,port_congestion,high_demand,high,2023-02-20 13:59:38,28.41
4657,4904,port_congestion,labor_strike,medium,2023-03-13 11:13:23,16.88
4658,4904,port_congestion,equipment_failure,medium,2023-03-14 00:42:56,6.09
4659,4905,supplier_failure,capacity_shortage,low,2025-07-27 03:46:29,2.94
4660,4906,supplier_failure,capacity_shortage,low,2023-10-11 01:55:40,4.21
4661,4908,supplier_failure,capacity_shortage,high,2025-09-13 12:35:53,43.34
4662,4908,port_congestion,labor_strike,high,2025-09-14 07:54:33,52.26
4663,4909,weather_disruption,severe_storm,medium,2024-01-04 22:38:41,10.17
4664,4911,transport_delay,fuel_shortage,high,2025-03-20 06:49:56,45.78
4665,4912,port_congestion,equipment_failure,high,2023-05-07 07:04:17,33.06
4666,4913,port_congestion,high_demand,high,2023-07-17 15:24:48,82.85
4667,4914,transport_delay,fuel_shortage,medium,2024-07-24 08:18:21,13.14
4668,4918,transport_delay,vehicle_breakdown,high,2025-11-04 00:29:03,15.26
4669,4918,transport_delay,road_closure,high,2025-11-04 14:15:31,41.89
4670,4920,port_congestion,labor_strike,medium,2025-05-07 11:25:09,6.73
4671,4920,transport_delay,road_closure,medium,2025-05-07 19:20:06,17.43
4672,4920,transport_delay,fuel_shortage,medium,2025-05-08 06:31:44,4.62
4673,4920,port_congestion,inspection_backlog,medium,2025-05-08 06:50:52,16.45
4674,4921,port_congestion,inspection_backlog,low,2023-07-21 02:45:46,3.19
4675,4921,transport_delay,fuel_shortage,low,2023-07-21 06:56:09,2.13
4676,4921,supplier_failure,production_halt,low,2023-07-21 14:07:59,2.31
4677,4928,port_congestion,labor_strike,low,2024-02-19 06:37:49,7.78
4678,4930,weather_disruption,fog,high,2024-07-15 10:20:31,29.91
4679,4930,port_congestion,equipment_failure,high,2024-07-16 14:53:49,13.1
4680,4932,supplier_failure,quality_issue,medium,2025-09-07 10:25:42,19.98
4681,4933,weather_disruption,fog,high,2023-06-23 06:22:09,24.08
4682,4933,port_congestion,high_demand,high,2023-06-23 15:47:00,47.25
4683,4933,transport_delay,vehicle_breakdown,high,2023-06-24 08:23:14,18.39
4684,4933,transport_delay,fuel_shortage,high,2023-06-24 13:22:10,54.36
4685,4934,supplier_failure,production_halt,high,2023-01-28 05:33:59,34.37
4686,4936,port_congestion,labor_strike,high,2025-11-07 18:03:24,62.7
4687,4936,transport_delay,fuel_shortage,high,2025-11-08 16:42:14,17.43
4688,4937,supplier_failure,bankruptcy,high,2023-07-31 03:28:44,55.44
4689,4937,port_congestion,labor_strike,high,2023-08-02 18:32:18,26.25
4690,4937,supplier_failure,bankruptcy,high,2023-08-06 15:56:19,54.53
4691,4937,weather_disruption,severe_storm,high,2023-08-06 17:20:13,58.39
4692,4940,transport_delay,fuel_shortage,medium,2024-09-23 08:15:38,12.97
4693,4940,transport_delay,fuel_shortage,medium,2024-09-24 02:46:02,29.34
4694,4942,weather_disruption,flooding,high,2023-07-29 21:14:33,36.05
4695,4942,transport_delay,vehicle_breakdown,high,2023-07-30 05:04:11,45.04
4696,4942,transport_delay,fuel_shortage,high,2023-07-31 15:12:37,13.5
4697,4942,weather_disruption,fog,high,2023-07-31 22:33:16,33.3
4698,4942,transport_delay,fuel_shortage,high,2023-08-02 02:15:32,19.33
4699,4945,transport_delay,vehicle_breakdown,high,2025-11-12 00:13:56,46.64
4700,4945,transport_delay,vehicle_breakdown,high,2025-11-12 07:56:05,27.47
4701,4947,transport_delay,road_closure,medium,2024-11-20 17:04:21,13.81
4702,4948,transport_delay,vehicle_breakdown,medium,2024-07-06 19:13:58,5.25
4703,4950,supplier_failure,production_halt,medium,2025-02-25 07:30:20,6.11
4704,4950,transport_delay,road_closure,medium,2025-02-25 11:41:48,8.78
4705,4950,supplier_failure,bankruptcy,medium,2025-02-25 16:53:32,14.56
4706,4952,transport_delay,vehicle_breakdown,high,2025-07-12 02:18:14,34.87
4707,4953,transport_delay,road_closure,medium,2025-12-01 05:36:19,4.29
4708,4954,port_congestion,inspection_backlog,medium,2024-03-10 08:15:02,6.05
4709,4954,port_congestion,equipment_failure,medium,2024-03-11 01:43:04,19.45
4710,4954,port_congestion,equipment_failure,medium,2024-03-11 04:37:10,23.13
4711,4955,transport_delay,border_delay,high,2024-01-24 15:37:20,22.02
4712,4957,transport_delay,road_closure,high,2024-01-21 00:36:33,22.73
4713,4958,transport_delay,vehicle_breakdown,high,2024-10-31 17:22:02,20.45
4714,4959,transport_delay,road_closure,medium,2024-09-09 20:10:26,14.33
4715,4960,supplier_failure,capacity_shortage,medium,2023-12-12 23:32:51,7.16
4716,4962,supplier_failure,quality_issue,high,2025-07-06 00:53:55,11.09
4717,4962,transport_delay,border_delay,high,2025-07-07 15:51:50,36.93
4718,4962,supplier_failure,capacity_shortage,high,2025-07-10 18:36:42,13.68
4719,4963,transport_delay,vehicle_breakdown,medium,2025-10-19 04:58:54,8.15
4720,4963,transport_delay,border_delay,medium,2025-10-19 11:28:15,10.61
4721,4963,supplier_failure,quality_issue,medium,2025-10-20 04:24:27,8.85
4722,4965,weather_disruption,blizzard,medium,2023-06-07 05:37:19,7.37
4723,4965,weather_disruption,severe_storm,medium,2023-06-07 22:17:01,11.16
4724,4967,port_congestion,equipment_failure,high,2025-03-20 18:38:11,55.32
4725,4967,supplier_failure,capacity_shortage,high,2025-03-20 22:36:29,57.35
4726,4967,transport_delay,fuel_shortage,high,2025-03-22 09:50:21,57.26
4727,4968,transport_delay,border_delay,medium,2023-04-27 04:50:02,18.98
4728,4973,transport_delay,border_delay,medium,2024-06-15 17:13:01,5.89
4729,4974,weather_disruption,fog,high,2025-03-13 15:40:06,25.78
4730,4976,port_congestion,equipment_failure,low,2024-08-12 11:01:34,16.14
4731,4976,transport_delay,road_closure,low,2024-08-12 15:16:30,9.23
4732,4977,port_congestion,labor_strike,high,2024-07-17 20:34:26,44.5
4733,4977,port_congestion,equipment_failure,high,2024-07-20 13:12:43,88.21
4734,4979,supplier_failure,quality_issue,low,2023-12-31 03:25:35,2.45
4735,4979,port_congestion,labor_strike,low,2023-12-31 03:44:50,10.98
4736,4980,weather_disruption,fog,medium,2023-07-04 14:28:35,10.92
4737,4981,transport_delay,road_closure,high,2024-03-05 17:57:07,21.54
4738,4981,transport_delay,border_delay,high,2024-03-08 08:20:23,27.71
4739,4982,weather_disruption,flooding,medium,2025-07-05 13:39:53,11.09
4740,4982,transport_delay,road_closure,medium,2025-07-06 00:00:57,12.57
4741,4982,port_congestion,inspection_backlog,medium,2025-07-06 00:55:33,18.09
4742,4984,port_congestion,equipment_failure,high,2024-12-14 04:19:27,81.01
4743,4985,transport_delay,vehicle_breakdown,medium,2025-01-10 01:25:17,6.83
4744,4985,transport_delay,vehicle_breakdown,medium,2025-01-10 06:20:12,8.78
4745,4991,port_congestion,high_demand,medium,2024-01-25 01:32:48,24.65
4746,4991,transport_delay,road_closure,medium,2024-01-25 10:05:49,6.42
4747,4992,port_congestion,high_demand,low,2023-06-18 17:08:15,22.2
4748,4998,port_congestion,high_demand,low,2025-09-07 02:42:02,3.71
4749,4999,weather_disruption,severe_storm,medium,2023-05-05 12:10:40,42.18
4750,5000,transport_delay,fuel_shortage,medium,2025-10-20 23:22:51,19.07
4751,5002,weather_disruption,hurricane,high,2023-05-07 13:34:44,47.47
4752,5004,weather_disruption,severe_storm,medium,2023-10-13 05:36:37,17.89
4753,5004,port_congestion,labor_strike,medium,2023-10-13 17:22:45,31.99
4754,5005,weather_disruption,flooding,medium,2024-07-02 13:06:35,4.89
4755,5006,port_congestion,high_demand,medium,2023-09-13 16:58:11,4.49
4756,5006,transport_delay,road_closure,medium,2023-09-15 06:48:46,8.19
4757,5008,weather_disruption,fog,medium,2025-07-16 14:24:35,12.86
4758,5008,transport_delay,vehicle_breakdown,medium,2025-07-16 23:27:22,5.2
4759,5009,transport_delay,fuel_shortage,low,2023-04-07 09:18:53,3.14
4760,5009,transport_delay,vehicle_breakdown,low,2023-04-07 15:38:43,8.96
4761,5014,supplier_failure,quality_issue,high,2025-09-22 05:47:00,56.15
4762,5014,transport_delay,vehicle_breakdown,high,2025-09-25 08:32:28,51.13
4763,5014,transport_delay,road_closure,high,2025-09-25 10:22:41,21.26
4764,5015,weather_disruption,hurricane,medium,2025-07-04 20:43:32,10.48
4765,5016,transport_delay,road_closure,high,2023-04-17 01:21:48,34.16
4766,5016,transport_delay,vehicle_breakdown,high,2023-04-18 21:15:30,30.26
4767,5016,transport_delay,vehicle_breakdown,high,2023-04-20 08:10:14,25.81
4768,5018,port_congestion,equipment_failure,low,2025-04-21 11:53:25,2.48
4769,5018,weather_disruption,blizzard,low,2025-04-21 20:04:59,8.06
4770,5020,port_congestion,inspection_backlog,medium,2025-06-26 07:04:39,29.41
4771,5023,port_congestion,labor_strike,medium,2024-02-24 02:18:04,11.01
4772,5025,port_congestion,high_demand,medium,2025-01-28 09:00:57,10.13
4773,5028,weather_disruption,flooding,medium,2023-06-30 21:56:03,10.15
4774,5029,weather_disruption,fog,medium,2024-03-12 11:32:07,5.15
4775,5030,port_congestion,high_demand,high,2024-06-08 02:59:23,26.84
4776,5030,transport_delay,road_closure,high,2024-06-11 06:10:20,44.51
4777,5032,port_congestion,high_demand,high,2024-02-14 12:33:20,22.33
4778,5032,port_congestion,inspection_backlog,high,2024-02-14 21:22:36,45.94
4779,5033,supplier_failure,production_halt,medium,2025-10-22 02:22:05,7.57
4780,5034,weather_disruption,fog,low,2025-11-11 08:04:54,7.11
4781,5034,supplier_failure,bankruptcy,low,2025-11-11 08:08:47,2.0
4782,5034,transport_delay,fuel_shortage,low,2025-11-11 09:46:34,6.21
4783,5035,port_congestion,labor_strike,low,2025-10-14 07:03:17,2.55
4784,5036,port_congestion,inspection_backlog,medium,2024-10-16 08:52:57,18.02
4785,5037,weather_disruption,blizzard,high,2025-08-07 08:15:00,20.67
4786,5041,transport_delay,fuel_shortage,medium,2024-04-01 06:39:16,12.58
4787,5041,transport_delay,vehicle_breakdown,medium,2024-04-01 14:19:02,8.51
4788,5041,transport_delay,road_closure,medium,2024-04-01 14:59:47,5.16
4789,5041,port_congestion,equipment_failure,medium,2024-04-02 05:04:20,17.73
4790,5041,transport_delay,border_delay,medium,2024-04-02 06:09:50,16.65
4791,5041,port_congestion,inspection_backlog,medium,2024-04-02 07:27:11,46.57
4792,5042,transport_delay,road_closure,medium,2024-11-05 16:45:58,7.02
4793,5043,port_congestion,high_demand,medium,2024-10-21 07:42:53,13.29
4794,5043,supplier_failure,quality_issue,medium,2024-10-22 04:43:37,12.76
4795,5043,port_congestion,inspection_backlog,medium,2024-10-22 06:15:58,13.75
4796,5044,supplier_failure,production_halt,low,2024-06-02 02:53:13,2.54
4797,5045,port_congestion,equipment_failure,high,2025-10-25 03:21:54,51.72
4798,5050,supplier_failure,bankruptcy,medium,2025-05-25 20:20:55,6.97
4799,5050,port_congestion,high_demand,medium,2025-05-26 17:40:14,10.08
4800,5050,port_congestion,labor_strike,medium,2025-05-26 19:33:35,11.42
4801,5050,port_congestion,high_demand,medium,2025-05-27 06:27:03,15.94
4802,5051,transport_delay,vehicle_breakdown,medium,2024-06-02 03:42:48,21.56
4803,5052,supplier_failure,quality_issue,medium,2025-05-23 07:30:23,7.84
4804,5052,weather_disruption,severe_storm,medium,2025-05-24 21:48:07,15.29
4805,5056,weather_disruption,hurricane,high,2024-11-22 16:33:12,173.13
4806,5057,supplier_failure,quality_issue,medium,2024-10-15 05:14:21,31.05
4807,5058,port_congestion,equipment_failure,medium,2023-07-18 04:53:27,10.48
4808,5062,weather_disruption,fog,medium,2023-12-01 16:39:19,6.92
4809,5062,port_congestion,high_demand,medium,2023-12-01 22:58:22,6.61
4810,5062,supplier_failure,capacity_shortage,medium,2023-12-01 23:11:35,7.06
4811,5064,supplier_failure,capacity_shortage,low,2025-08-22 01:33:07,2.34
4812,5064,weather_disruption,fog,low,2025-08-22 14:24:14,2.15
4813,5065,transport_delay,fuel_shortage,medium,2024-09-06 02:56:35,8.57
4814,5065,transport_delay,border_delay,medium,2024-09-06 20:11:26,3.59
4815,5066,weather_disruption,fog,medium,2023-05-31 10:13:19,19.68
4816,5067,supplier_failure,production_halt,medium,2024-07-25 14:12:31,21.94
4817,5067,supplier_failure,production_halt,medium,2024-07-25 14:13:13,18.82
4818,5067,weather_disruption,flooding,medium,2024-07-26 05:03:16,48.1
4819,5069,port_congestion,equipment_failure,low,2025-02-08 11:47:12,4.04
4820,5069,transport_delay,road_closure,low,2025-02-08 12:29:34,6.05
4821,5070,port_congestion,high_demand,low,2025-11-19 08:50:14,2.17
4822,5071,supplier_failure,quality_issue,low,2023-07-17 10:17:19,2.57
4823,5073,supplier_failure,capacity_shortage,medium,2024-01-14 07:21:25,8.23
4824,5073,transport_delay,fuel_shortage,medium,2024-01-14 14:18:24,5.82
4825,5073,supplier_failure,quality_issue,medium,2024-01-15 17:08:43,8.86
4826,5074,port_congestion,equipment_failure,medium,2023-03-28 03:30:56,24.9
4827,5078,transport_delay,vehicle_breakdown,medium,2025-06-03 01:45:23,16.1
4828,5078,port_congestion,inspection_backlog,medium,2025-06-03 10:52:09,27.99
4829,5078,port_congestion,equipment_failure,medium,2025-06-04 13:48:53,3.65
4830,5083,weather_disruption,fog,medium,2023-10-26 10:53:22,15.94
4831,5083,supplier_failure,quality_issue,medium,2023-10-26 12:02:39,14.22
4832,5084,transport_delay,border_delay,medium,2024-06-05 03:22:44,18.26
4833,5084,weather_disruption,hurricane,medium,2024-06-06 03:57:11,4.04
4834,5086,port_congestion,high_demand,medium,2024-11-21 00:01:07,13.84
4835,5086,port_congestion,inspection_backlog,medium,2024-11-21 09:44:21,23.44
4836,5089,transport_delay,road_closure,low,2023-12-03 01:11:49,5.91
4837,5092,port_congestion,labor_strike,low,2023-05-31 04:40:13,2.24
4838,5094,transport_delay,road_closure,high,2025-11-14 20:36:16,42.67
4839,5094,port_congestion,labor_strike,high,2025-11-14 22:38:03,26.3
4840,5094,transport_delay,border_delay,high,2025-11-15 05:11:38,8.07
4841,5095,transport_delay,vehicle_breakdown,medium,2024-08-21 20:05:41,30.96
4842,5095,supplier_failure,production_halt,medium,2024-08-22 05:53:22,15.06
4843,5097,port_congestion,equipment_failure,medium,2025-02-04 00:16:51,45.78
4844,5098,transport_delay,road_closure,high,2025-09-22 01:33:41,111.73
4845,5098,weather_disruption,fog,high,2025-09-22 20:36:17,42.82
4846,5101,port_congestion,inspection_backlog,medium,2023-10-03 09:30:22,14.66
4847,5102,port_congestion,inspection_backlog,medium,2025-11-03 06:46:47,6.85
4848,5102,port_congestion,labor_strike,medium,2025-11-03 21:09:35,14.63
4849,5102,supplier_failure,bankruptcy,medium,2025-11-03 22:43:03,5.8
4850,5104,port_congestion,equipment_failure,medium,2023-12-20 03:45:35,12.29
4851,5105,weather_disruption,severe_storm,low,2024-11-03 04:20:50,3.94
4852,5107,supplier_failure,bankruptcy,low,2023-03-10 03:04:58,3.43
4853,5113,port_congestion,inspection_backlog,low,2023-07-25 05:01:07,4.29
4854,5114,weather_disruption,severe_storm,low,2025-05-18 06:48:16,3.99
4855,5114,weather_disruption,blizzard,low,2025-05-18 07:02:31,4.83
4856,5114,port_congestion,labor_strike,low,2025-05-18 18:36:06,3.21
4857,5117,transport_delay,vehicle_breakdown,medium,2025-01-09 16:56:39,7.91
4858,5117,port_congestion,inspection_backlog,medium,2025-01-10 11:55:50,38.03
4859,5117,transport_delay,border_delay,medium,2025-01-11 04:08:05,32.57
4860,5118,transport_delay,road_closure,high,2024-09-22 04:35:46,97.66
4861,5118,transport_delay,border_delay,high,2024-09-23 07:27:28,46.06
4862,5118,transport_delay,fuel_shortage,high,2024-09-23 19:52:37,41.35
4863,5119,transport_delay,road_closure,high,2024-03-21 01:01:15,23.74
4864,5120,transport_delay,vehicle_breakdown,medium,2024-07-02 06:21:38,18.19
4865,5121,transport_delay,vehicle_breakdown,medium,2025-02-16 08:09:02,6.9
4866,5121,supplier_failure,capacity_shortage,medium,2025-02-16 11:12:56,8.06
4867,5121,port_congestion,inspection_backlog,medium,2025-02-16 17:07:19,12.47
4868,5122,transport_delay,road_closure,medium,2023-05-21 02:55:27,16.3
4869,5122,transport_delay,border_delay,medium,2023-05-21 16:25:03,13.7
4870,5122,weather_disruption,blizzard,medium,2023-05-22 01:39:36,14.75
4871,5124,supplier_failure,quality_issue,medium,2024-12-31 04:57:30,41.43
4872,5124,transport_delay,vehicle_breakdown,medium,2024-12-31 08:12:57,11.17
4873,5126,transport_delay,fuel_shortage,high,2025-11-13 09:43:47,13.01
4874,5126,transport_delay,fuel_shortage,high,2025-11-14 06:39:28,37.93
4875,5127,transport_delay,vehicle_breakdown,medium,2023-04-05 00:12:45,14.92
4876,5127,port_congestion,high_demand,medium,2023-04-05 10:03:59,8.3
4877,5127,weather_disruption,fog,medium,2023-04-05 15:38:20,11.11
4878,5132,weather_disruption,severe_storm,high,2024-07-27 00:51:12,84.78
4879,5134,port_congestion,equipment_failure,medium,2024-07-28 18:35:37,15.39
4880,5135,port_congestion,inspection_backlog,high,2025-04-04 21:05:23,58.46
4881,5136,transport_delay,border_delay,medium,2024-11-03 01:17:24,5.56
4882,5137,port_congestion,high_demand,medium,2024-03-11 14:06:18,4.01
4883,5137,transport_delay,fuel_shortage,medium,2024-03-11 18:27:46,53.71
4884,5137,port_congestion,equipment_failure,medium,2024-03-12 22:47:21,19.52
4885,5137,port_congestion,labor_strike,medium,2024-03-13 18:01:54,14.38
4886,5138,transport_delay,border_delay,medium,2023-12-18 19:01:09,23.1
4887,5138,transport_delay,fuel_shortage,medium,2023-12-19 05:08:04,14.16
4888,5144,transport_delay,border_delay,medium,2024-07-02 01:31:43,10.27
4889,5144,transport_delay,border_delay,medium,2024-07-02 18:50:34,24.87
4890,5144,transport_delay,fuel_shortage,medium,2024-07-03 00:56:18,11.81
4891,5146,weather_disruption,blizzard,medium,2024-02-16 02:47:00,37.34
4892,5148,port_congestion,equipment_failure,low,2023-09-25 02:59:49,5.69
4893,5148,supplier_failure,bankruptcy,low,2023-09-25 07:01:35,4.09
4894,5148,transport_delay,vehicle_breakdown,low,2023-09-25 11:45:35,3.83
4895,5151,transport_delay,road_closure,medium,2025-08-29 23:34:37,11.74
4896,5152,port_congestion,high_demand,medium,2025-02-19 02:34:54,19.98
4897,5152,supplier_failure,capacity_shortage,medium,2025-02-20 00:02:22,17.31
4898,5155,weather_disruption,fog,medium,2023-12-26 14:12:45,7.15
4899,5156,port_congestion,equipment_failure,medium,2025-01-19 00:31:34,4.24
4900,5156,port_congestion,high_demand,medium,2025-01-19 07:21:48,22.16
4901,5156,weather_disruption,flooding,medium,2025-01-19 16:10:01,17.41
4902,5157,weather_disruption,severe_storm,medium,2024-01-31 23:45:11,12.8
4903,5157,transport_delay,fuel_shortage,medium,2024-02-01 03:01:17,9.06
4904,5159,port_congestion,labor_strike,low,2023-02-07 10:52:10,3.11
4905,5162,transport_delay,vehicle_breakdown,high,2024-12-24 08:30:29,29.55
4906,5163,transport_delay,vehicle_breakdown,high,2023-04-17 11:45:54,168.66
4907,5163,transport_delay,vehicle_breakdown,high,2023-04-20 06:56:07,21.28
4908,5165,supplier_failure,production_halt,medium,2024-02-03 07:48:31,13.33
4909,5165,transport_delay,vehicle_breakdown,medium,2024-02-03 15:19:09,28.34
4910,5165,transport_delay,border_delay,medium,2024-02-04 11:32:17,19.85
4911,5168,transport_delay,border_delay,medium,2024-10-21 00:19:38,13.23
4912,5168,supplier_failure,production_halt,medium,2024-10-21 05:10:05,4.81
4913,5168,transport_delay,fuel_shortage,medium,2024-10-21 16:58:43,9.58
4914,5169,transport_delay,fuel_shortage,high,2023-07-12 10:58:53,26.65
4915,5169,port_congestion,inspection_backlog,high,2023-07-15 15:09:37,89.17
4916,5170,weather_disruption,fog,medium,2025-05-14 11:28:27,8.46
4917,5171,weather_disruption,severe_storm,low,2024-05-11 03:00:03,4.5
4918,5171,weather_disruption,hurricane,low,2024-05-11 03:11:25,5.31
4919,5171,supplier_failure,quality_issue,low,2024-05-11 12:17:45,2.79
4920,5173,port_congestion,equipment_failure,medium,2024-04-06 02:58:55,7.59
4921,5175,transport_delay,vehicle_breakdown,low,2024-07-29 00:42:56,6.31
4922,5175,transport_delay,fuel_shortage,low,2024-07-29 13:05:28,2.07
4923,5175,transport_delay,fuel_shortage,low,2024-07-29 13:36:48,12.43
4924,5179,transport_delay,vehicle_breakdown,medium,2024-04-30 11:19:14,13.82
4925,5179,weather_disruption,fog,medium,2024-04-30 16:14:54,37.4
4926,5180,port_congestion,high_demand,high,2023-06-08 12:25:44,16.37
4927,5180,supplier_failure,capacity_shortage,high,2023-06-10 06:39:12,17.04
4928,5180,transport_delay,border_delay,high,2023-06-12 07:07:38,23.35
4929,5180,weather_disruption,fog,high,2023-06-16 01:00:45,63.75
4930,5180,supplier_failure,quality_issue,high,2023-06-21 04:33:19,25.45
4931,5181,port_congestion,labor_strike,medium,2023-07-10 07:46:36,10.35
4932,5182,port_congestion,high_demand,high,2025-06-01 09:57:09,15.81
4933,5183,transport_delay,border_delay,medium,2025-11-23 00:05:33,14.69
4934,5184,port_congestion,high_demand,medium,2025-08-01 03:09:37,23.4
4935,5188,transport_delay,vehicle_breakdown,high,2024-07-09 08:48:26,20.48
4936,5188,transport_delay,border_delay,high,2024-07-09 21:09:33,16.12
4937,5188,transport_delay,fuel_shortage,high,2024-07-09 21:13:16,13.08
4938,5188,transport_delay,fuel_shortage,high,2024-07-10 01:50:38,15.72
4939,5188,transport_delay,fuel_shortage,high,2024-07-10 04:04:38,7.16
4940,5188,transport_delay,fuel_shortage,high,2024-07-11 13:14:13,51.99
